code,category,name,price,currency,rating,rating_count,store_type,url,url_picture
100232543729,Электрические зубные щетки/Oral-B,Электрическая зубная щетка Oral-B Vitality Sensitive бело-голубой,1409,RUR,0,0,Беру,https://beru.ru/product/elektricheskaia-zubnaia-shchetka-oral-b-vitality-sensitive/100232543729,https://avatars.mds.yandex.net/get-mpic/1614201/img_id4055553747668814373.jpeg/orig
100232543729,Электрические зубные щетки/Oral-B,Электрическая зубная щетка Oral-B Vitality Sensitive бело-голубой,1190,RUR,0,0,Беру,https://beru.ru/product/elektricheskaia-zubnaia-shchetka-oral-b-vitality-sensitive/100232543729,https://avatars.mds.yandex.net/get-mpic/1614201/img_id4055553747668814373.jpeg/orig
100235726272,Пылесосы/Gorenje,Пылесос Gorenje VC 2303 RCY IV красный,8480,RUR,4.5,16,Беру,https://beru.ru/product/pylesos-gorenje-vc-2303-rcy-iv/100235726272,https://avatars.mds.yandex.net/get-mpic/96484/img_id6804960320286796295/orig
100235726272,Пылесосы/Gorenje,Пылесос Gorenje VC 2303 RCY IV красный,5890,RUR,0,0,Беру,https://beru.ru/product/pylesos-gorenje-vc-2303-rcy-iv/100235726272,https://avatars.mds.yandex.net/get-mpic/96484/img_id6804960320286796295/orig
100235802545,Пылесосы/Samsung,Пылесос Samsung SC4520 blue,4990,RUR,4,288,Беру,https://beru.ru/product/pylesos-samsung-sc4520/100235802545,https://avatars.mds.yandex.net/get-mpic/1364191/img_id1915864705475807320.jpeg/orig
100235802545,Пылесосы/Samsung,Пылесос Samsung SC4520 blue,4699,RUR,0,0,Беру,https://beru.ru/product/pylesos-samsung-sc4520/100235802545,https://avatars.mds.yandex.net/get-mpic/1364191/img_id1915864705475807320.jpeg/orig
100235808691,Пылесосы/Samsung,Пылесос Samsung VC18M31A0 pink,7850,RUR,0,0,Беру,https://beru.ru/product/pylesos-samsung-vc18m31a0/100235808691,https://avatars.mds.yandex.net/get-mpic/1767151/img_id387864655538425506.jpeg/orig
100235808691,Пылесосы/Samsung,Пылесос Samsung VC18M31A0 pink,6939,RUR,0,0,Беру,https://beru.ru/product/pylesos-samsung-vc18m31a0/100235808691,https://avatars.mds.yandex.net/get-mpic/1767151/img_id387864655538425506.jpeg/orig
100235808915,Планшеты/Apple,Планшет Apple iPad mini 4 128Gb Wi-Fi silver,26999,RUR,0,0,Беру,https://beru.ru/product/planshet-apple-ipad-mini-4-128gb-wi-fi/100235808915,https://avatars.mds.yandex.net/get-mpic/96484/img_id5159086371125871335/orig
100235808915,Планшеты/Apple,Планшет Apple iPad mini 4 128Gb Wi-Fi silver,23258,RUR,0,0,Беру,https://beru.ru/product/planshet-apple-ipad-mini-4-128gb-wi-fi/100235808915,https://avatars.mds.yandex.net/get-mpic/96484/img_id5159086371125871335/orig
100235828735,Коврики для мыши/HyperX,Коврик HyperX Fury S Pro Medium (HX-MPFS-M) black,940,RUR,5,5,Беру,https://beru.ru/product/kovrik-hyperx-fury-s-pro-medium-hx-mpfs-m/100235828735,https://avatars.mds.yandex.net/get-mpic/200316/img_id1372131415246626389.jpeg/orig
100235828735,Коврики для мыши/HyperX,Коврик HyperX Fury S Pro Medium (HX-MPFS-M) black,790,RUR,0,0,Беру,https://beru.ru/product/kovrik-hyperx-fury-s-pro-medium-hx-mpfs-m/100235828735,https://avatars.mds.yandex.net/get-mpic/200316/img_id1372131415246626389.jpeg/orig
100235837813,Планшеты/Apple,Планшет Apple iPad mini 4 128Gb Wi-Fi + Cellular space grey,37821,RUR,0,0,Беру,https://beru.ru/product/planshet-apple-ipad-mini-4-128gb-wi-fi-cellular/100235837813,https://avatars.mds.yandex.net/get-mpic/1361544/img_id4747029820420296449.jpeg/orig
100235837813,Планшеты/Apple,Планшет Apple iPad mini 4 128Gb Wi-Fi + Cellular space grey,37821,RUR,0,0,Беру,https://beru.ru/product/planshet-apple-ipad-mini-4-128gb-wi-fi-cellular/100235837813,https://avatars.mds.yandex.net/get-mpic/1361544/img_id4747029820420296449.jpeg/orig
100235854795,Пылесосы/Samsung,Пылесос Samsung VC18M2110 vitaliti blue,5750,RUR,0,0,Беру,https://beru.ru/product/pylesos-samsung-vc18m2110/100235854795,https://avatars.mds.yandex.net/get-mpic/1750207/img_id3399619901050613908.jpeg/orig
100235854795,Пылесосы/Samsung,Пылесос Samsung VC18M2110 vitaliti blue,5990,RUR,0,0,Беру,https://beru.ru/product/pylesos-samsung-vc18m2110/100235854795,https://avatars.mds.yandex.net/get-mpic/1750207/img_id3399619901050613908.jpeg/orig
100235854946,Пылесосы/Samsung,Пылесос Samsung SC4181 red,4249,RUR,0,0,Беру,https://beru.ru/product/pylesos-samsung-sc4181/100235854946,https://avatars.mds.yandex.net/get-mpic/372220/img_id995541444180692064.jpeg/orig
100235854946,Пылесосы/Samsung,Пылесос Samsung SC4181 red,3859,RUR,0,0,Беру,https://beru.ru/product/pylesos-samsung-sc4181/100235854946,https://avatars.mds.yandex.net/get-mpic/372220/img_id995541444180692064.jpeg/orig
100235860377,Коврики для мыши/A4Tech,Коврик A4Tech X7-200MP (78895) черный,350,RUR,0,0,Беру,https://beru.ru/product/kovrik-a4tech-x7-200mp-78895/100235860377,https://avatars.mds.yandex.net/get-mpic/1538707/img_id5938731771601508264.jpeg/orig
100235860377,Коврики для мыши/A4Tech,Коврик A4Tech X7-200MP (78895) черный,350,RUR,0,0,Беру,https://beru.ru/product/kovrik-a4tech-x7-200mp-78895/100235860377,https://avatars.mds.yandex.net/get-mpic/1538707/img_id5938731771601508264.jpeg/orig
100235938985,Кухонные весы/Polaris,Кухонные весы Polaris PKS 0323DL белый,1390,RUR,4,11,Беру,https://beru.ru/product/kukhonnye-vesy-polaris-pks-0323dl/100235938985,https://avatars.mds.yandex.net/get-mpic/96484/img_id9039542955259099483/orig
100235938985,Кухонные весы/Polaris,Кухонные весы Polaris PKS 0323DL белый,1390,RUR,4,11,Беру,https://beru.ru/product/kukhonnye-vesy-polaris-pks-0323dl/100235938985,https://avatars.mds.yandex.net/get-mpic/96484/img_id9039542955259099483/orig
100235945688,Планшеты/Lenovo,Планшет Lenovo Tab 4 TB-7304i 1Gb 16Gb black,6451,RUR,0,0,Беру,https://beru.ru/product/planshet-lenovo-tab-4-tb-7304i-1gb-16gb/100235945688,https://avatars.mds.yandex.net/get-mpic/364668/img_id5318453668364841440.jpeg/orig
100235945688,Планшеты/Lenovo,Планшет Lenovo Tab 4 TB-7304i 1Gb 16Gb black,6290,RUR,0,0,Беру,https://beru.ru/product/planshet-lenovo-tab-4-tb-7304i-1gb-16gb/100235945688,https://avatars.mds.yandex.net/get-mpic/364668/img_id5318453668364841440.jpeg/orig
100235963538,Планшеты/Apple,Планшет Apple iPad Pro 12.9 (2017) 256Gb Wi-Fi + Cellular silver,77990,RUR,0,0,Беру,https://beru.ru/product/planshet-apple-ipad-pro-12-9-2017-256gb-wi-fi-cellular/100235963538,https://avatars.mds.yandex.net/get-mpic/1525355/img_id1688926954424956720/orig
100235972942,Планшеты/Apple,Планшет Apple iPad Pro 10.5 256Gb Wi-Fi gold,53780,RUR,0,0,Беру,https://beru.ru/product/planshet-apple-ipad-pro-10-5-256gb-wi-fi/100235972942,https://avatars.mds.yandex.net/get-mpic/195452/img_id5480142115031688967/orig
100235972944,Планшеты/Apple,Планшет Apple iPad Pro 10.5 256Gb Wi-Fi rose gold,42990,RUR,0,0,Беру,https://beru.ru/product/planshet-apple-ipad-pro-10-5-256gb-wi-fi/100235972944,https://avatars.mds.yandex.net/get-mpic/1767083/img_id5216725117479468906/orig
100235977195,Планшеты/Apple,Планшет Apple iPad Pro 10.5 256Gb Wi-Fi + Cellular space grey,66100,RUR,0,0,Беру,https://beru.ru/product/planshet-apple-ipad-pro-10-5-256gb-wi-fi-cellular/100235977195,https://avatars.mds.yandex.net/get-mpic/1926093/img_id2698577304224868644/orig
100235977195,Планшеты/Apple,Планшет Apple iPad Pro 10.5 256Gb Wi-Fi + Cellular space grey,52990,RUR,0,0,Беру,https://beru.ru/product/planshet-apple-ipad-pro-10-5-256gb-wi-fi-cellular/100235977195,https://avatars.mds.yandex.net/get-mpic/1926093/img_id2698577304224868644/orig
100236258165,Мультиварки/Polaris,Мультиварка Polaris PMC 0554D белый,3999,RUR,0,0,Беру,https://beru.ru/product/multivarka-polaris-pmc-0554d/100236258165,https://avatars.mds.yandex.net/get-mpic/1605421/img_id4358557097181572133/orig
100236264953,Мультиварки/REDMOND,Мультиварка REDMOND RMC-M22 серебристый/черный,3780,RUR,4,105,Беру,https://beru.ru/product/multivarka-redmond-rmc-m22/100236264953,https://avatars.mds.yandex.net/get-mpic/1605421/img_id6707461654150909812.jpeg/orig
100236264953,Мультиварки/REDMOND,Мультиварка REDMOND RMC-M22 серебристый/черный,3290,RUR,0,0,Беру,https://beru.ru/product/multivarka-redmond-rmc-m22/100236264953,https://avatars.mds.yandex.net/get-mpic/1605421/img_id6707461654150909812.jpeg/orig
100236267385,Мультиварки/REDMOND,Мультиварка REDMOND RMC-M25 черный/серебристый,2890,RUR,0,0,Беру,https://beru.ru/product/multivarka-redmond-rmc-m25/100236267385,https://avatars.mds.yandex.net/get-mpic/1750349/img_id7662645807698167426.jpeg/orig
100236274707,Мультиварки/REDMOND,Мультиварка REDMOND SkyCooker M800S черный,8756,RUR,0,0,Беру,https://beru.ru/product/multivarka-redmond-skycooker-m800s/100236274707,https://avatars.mds.yandex.net/get-mpic/1522540/img_id5571362740862278851.jpeg/orig
100236284054,Мультиварки/REDMOND,Мультиварка REDMOND RMC-M90 черный/серебристый,4990,RUR,0,0,Беру,https://beru.ru/product/multivarka-redmond-rmc-m90/100236284054,https://avatars.mds.yandex.net/get-mpic/1602935/img_id8349731874731968916/orig
100236338861,Пылесосы/Samsung,Пылесос Samsung SC4140 blue,4249,RUR,4.5,78,Беру,https://beru.ru/product/pylesos-samsung-sc4140/100236338861,https://avatars.mds.yandex.net/get-mpic/1642819/img_id8788134145783296218.jpeg/orig
100236338861,Пылесосы/Samsung,Пылесос Samsung SC4140 blue,3909,RUR,0,0,Беру,https://beru.ru/product/pylesos-samsung-sc4140/100236338861,https://avatars.mds.yandex.net/get-mpic/1642819/img_id8788134145783296218.jpeg/orig
100236409941,Пылесосы/Samsung,Пылесос Samsung SC5251 red,5558,RUR,0,0,Беру,https://beru.ru/product/pylesos-samsung-sc5251/100236409941,https://avatars.mds.yandex.net/get-mpic/175985/img_id2661359669390827309/orig
100236409941,Пылесосы/Samsung,Пылесос Samsung SC5251 red,5490,RUR,0,0,Беру,https://beru.ru/product/pylesos-samsung-sc5251/100236409941,https://avatars.mds.yandex.net/get-mpic/175985/img_id2661359669390827309/orig
100236414381,Пылесосы/Samsung,Пылесос Samsung SC5241 ebonyblack,4990,RUR,4.5,71,Беру,https://beru.ru/product/pylesos-samsung-sc5241/100236414381,https://avatars.mds.yandex.net/get-mpic/199079/img_id2502783014052433084/orig
100236414381,Пылесосы/Samsung,Пылесос Samsung SC5241 ebonyblack,4990,RUR,0,0,Беру,https://beru.ru/product/pylesos-samsung-sc5241/100236414381,https://avatars.mds.yandex.net/get-mpic/199079/img_id2502783014052433084/orig
100236419741,Пылесосы/Samsung,Пылесос Samsung SC4326 голубой,4639,RUR,4.5,57,Беру,https://beru.ru/product/pylesos-samsung-sc4326/100236419741,https://avatars.mds.yandex.net/get-mpic/1605421/img_id1202034420435166061.jpeg/orig
100236419741,Пылесосы/Samsung,Пылесос Samsung SC4326 голубой,5490,RUR,0,0,Беру,https://beru.ru/product/pylesos-samsung-sc4326/100236419741,https://avatars.mds.yandex.net/get-mpic/1605421/img_id1202034420435166061.jpeg/orig
100236556122,Пылесосы/Samsung,Пылесос Samsung VC21K5170 black,12990,RUR,0,0,Беру,https://beru.ru/product/pylesos-samsung-vc21k5170/100236556122,https://avatars.mds.yandex.net/get-mpic/96484/img_id3373908787097221678/orig
100236784849,Соковыжималки электрические/Braun,Соковыжималка Braun J500 Multiquick 5 черный,8990,RUR,0,0,Беру,https://beru.ru/product/sokovyzhimalka-braun-j500-multiquick-5/100236784849,https://avatars.mds.yandex.net/get-mpic/1909520/img_id3118487076012682172/orig
100236802660,Соковыжималки электрические/Kitfort,Соковыжималка Kitfort KT-1104 черный,11990,RUR,0,0,Беру,https://beru.ru/product/sokovyzhimalka-kitfort-kt-1104/100236802660,https://avatars.mds.yandex.net/get-mpic/1642819/img_id910011532057313/orig
100236856664,Пароварки/Braun,Пароварка Braun FS 3000 белый,6490,RUR,0,0,Беру,https://beru.ru/product/parovarka-braun-fs-3000/100236856664,https://avatars.mds.yandex.net/get-mpic/195452/img_id1693996233797299027/orig
100236858658,Пароварки/Braun,Пароварка Braun FS 5100 черный,7490,RUR,0,0,Беру,https://beru.ru/product/parovarka-braun-fs-5100/100236858658,https://avatars.mds.yandex.net/get-mpic/175985/img_id5000372320704371279/orig
100236913818,Грили и шашлычницы/REDMOND,Гриль REDMOND SteakMaster RGM-M800 черный/серебристый,4800,RUR,4.5,59,Беру,https://beru.ru/product/gril-redmond-steakmaster-rgm-m800/100236913818,https://avatars.mds.yandex.net/get-mpic/199079/img_id8349055458230131888.jpeg/orig
100236913818,Грили и шашлычницы/REDMOND,Гриль REDMOND SteakMaster RGM-M800 черный/серебристый,3426,RUR,0,0,Беру,https://beru.ru/product/gril-redmond-steakmaster-rgm-m800/100236913818,https://avatars.mds.yandex.net/get-mpic/199079/img_id8349055458230131888.jpeg/orig
100237017375,Кофемолки электрические/Polaris,Кофемолка Polaris PCG 1017 черный,1899,RUR,0,0,Беру,https://beru.ru/product/kofemolka-polaris-pcg-1017/100237017375,https://avatars.mds.yandex.net/get-mpic/199079/img_id1454102067675348551/orig
100237019634,Кофемолки электрические/Polaris,Кофемолка Polaris PCG 1120 ivory,1150,RUR,0,0,Беру,https://beru.ru/product/kofemolka-polaris-pcg-1120/100237019634,https://avatars.mds.yandex.net/get-mpic/195452/img_id8402205107376150779/orig
100237019634,Кофемолки электрические/Polaris,Кофемолка Polaris PCG 1120 ivory,1150,RUR,0,0,Беру,https://beru.ru/product/kofemolka-polaris-pcg-1120/100237019634,https://avatars.mds.yandex.net/get-mpic/195452/img_id8402205107376150779/orig
100237172464,Кофеварки и кофемашины/Kitfort,Кофеварка рожковая Kitfort KT-702 черный,4990,RUR,0,0,Беру,https://beru.ru/product/kofevarka-rozhkovaia-kitfort-kt-702/100237172464,https://avatars.mds.yandex.net/get-mpic/397397/img_id9026428900479628868/orig
100237195232,Кофеварки и кофемашины/VITEK,Кофеварка рожковая VITEK VT-1511 черный/серебристый,7669,RUR,4,106,Беру,https://beru.ru/product/kofevarka-rozhkovaia-vitek-vt-1511/100237195232,https://avatars.mds.yandex.net/get-mpic/1750207/img_id4005003372020772065.jpeg/orig
100237195232,Кофеварки и кофемашины/VITEK,Кофеварка рожковая VITEK VT-1511 черный/серебристый,4290,RUR,0,0,Беру,https://beru.ru/product/kofevarka-rozhkovaia-vitek-vt-1511/100237195232,https://avatars.mds.yandex.net/get-mpic/1750207/img_id4005003372020772065.jpeg/orig
100237232895,Кофеварки и кофемашины/De'Longhi,Кофемашина De'Longhi Magnifica Automatic Cappuccino ESAM 3500 серебристый,27990,RUR,0,0,Беру,https://beru.ru/product/kofemashina-de-longhi-magnifica-automatic-cappuccino-esam-3500/100237232895,https://avatars.mds.yandex.net/get-mpic/1567763/img_id7788224917085231123.jpeg/orig
100237232895,Кофеварки и кофемашины/De'Longhi,Кофемашина De'Longhi Magnifica Automatic Cappuccino ESAM 3500 серебристый,31990,RUR,0,0,Беру,https://beru.ru/product/kofemashina-de-longhi-magnifica-automatic-cappuccino-esam-3500/100237232895,https://avatars.mds.yandex.net/get-mpic/1567763/img_id7788224917085231123.jpeg/orig
100237266354,Хлебопечки/REDMOND,Хлебопечка REDMOND RBM-1908 черный,4535,RUR,0,0,Беру,https://beru.ru/product/khlebopechka-redmond-rbm-1908/100237266354,https://avatars.mds.yandex.net/get-mpic/1522540/img_id5902211280010285192/orig
100237561911,"Рули, джойстики, геймпады/Sony",Датчик движения Sony Move Motion Controllers Two Pack black,4839,RUR,0,0,Беру,https://beru.ru/product/datchik-dvizheniia-sony-move-motion-controllers-two-pack/100237561911,https://avatars.mds.yandex.net/get-mpic/96484/img_id7310486988843063153/orig
